,Name,NCode,Series,SCode,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,id_Name,id_Rating
2655,Guyana,GUY,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD," 8,797,980.10 "," 13,112,677.30 "," 13,983,500.70 "," 17,037,700.30 "," 35,448,854.90 "," 35,072,704.60 "," 52,059,120.10 "," 94,724,123.20 "," 75,438,071.20 "," 80,406,761.50 "," 45,386,438.70 "," 47,033,473.30 "," 34,957,655.60 "," 30,110,627.70 "," 29,491,556.90 "," 26,207,244.30 "," 22,854,629.40 "," 43,395,765.60 "," 142,141,205.50 "," 93,008,991.30 "," 86,366,374.60 "," 83,368,766.20 "," 71,237,962.50 "," 81,930,973.40 "," 77,876,426.10 "," 102,436,924.80 "," 110,207,987.50 "," 60,896,837.80 "," 48,438,483.90 "," 36,855,035.40 "," 52,835,796.40 "," 48,009,519.50 "," 39,976,399.50 "," 25,293,175.10 "," 29,242,464.80 "," 24,992,161.80 "," 26,369,538.00 "," 18,550,505.10 "," 27,135,270.40 "," 33,132,240.40 "," 132,722,680.00 "," 35,170,717.90 "," 39,475,625.70 "," 45,604,825.00 "," 49,702,078.00 "," 57,736,252.40 "," 77,003,683.60 "," 77,051,511.20 "," 76,453,687.60 "," 79,447,781.90 ",164.0,170
2656,Guyana,GUY,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD," 11,653,371.10 "," 13,267,692.60 "," 20,754,561.00 "," 23,839,180.30 "," 35,448,854.90 "," 35,892,704.60 "," 53,309,120.10 "," 100,376,029.20 "," 95,098,071.20 "," 97,916,314.40 "," 55,988,277.40 "," 55,233,344.30 "," 60,915,070.60 "," 73,287,534.10 "," 74,745,663.10 "," 72,316,384.10 "," 66,346,135.30 "," 88,482,365.50 "," 295,693,917.10 "," 102,139,314.60 "," 92,031,630.40 "," 92,404,786.80 "," 97,313,069.60 "," 109,183,629.60 "," 104,272,501.60 "," 130,099,916.80 "," 134,419,243.20 "," 84,821,193.20 "," 69,985,420.10 "," 45,744,449.80 "," 64,665,768.20 "," 58,047,788.40 "," 48,221,545.80 "," 34,897,437.90 "," 32,196,834.50 "," 28,150,644.30 "," 26,848,656.30 "," 20,283,866.60 "," 31,981,078.20 "," 51,069,446.00 "," 150,936,743.00 "," 58,195,518.50 "," 60,814,000.50 "," 72,439,709.70 "," 81,932,134.80 "," 97,213,429.10 "," 139,384,798.10 "," 138,355,667.20 "," 133,357,994.90 "," 110,159,796.50 ",164.0,170
2657,Guyana,GUY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2658,Guyana,GUY,Exports of goods and services (current US$),NE.EXP.GNFS.CD," 164,000,000.00 "," 160,238,095.24 "," 296,590,909.09 "," 370,500,000.00 "," 300,280,000.00 "," 284,360,000.00 "," 319,880,000.00 "," 317,240,000.00 "," 490,319,960.00 "," 393,107,142.86 "," 254,400,000.00 "," 224,500,000.00 "," 193,263,157.89 "," 218,069,767.44 "," 233,674,418.60 "," 282,142,846.94 "," 263,299,990.00 "," 251,948,536.76 "," 248,683,534.18 "," 356,599,994.63 "," 469,762,447.64 "," 519,140,473.12 "," 567,658,924.08 "," 629,152,003.52 "," 723,896,874.64 "," 746,591,431.24 "," 688,346,951.55 "," 670,497,421.32 "," 684,731,124.27 "," 661,420,532.05 "," 670,242,444.60 "," 666,355,283.19 "," 752,856,480.47 "," 698,037,583.99 ", .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2659,Guyana,GUY,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-1.30 ,-16.70 , 1.93 ,-0.03 ,-24.93 ,-15.56 ,-0.02 ,-9.42 ,-12.35 ,-23.39 ,-17.30 ,-18.70 ,-7.20 ,-13.79 ,-6.91 ,-11.19 ,-4.30 ,-7.19 ,-17.15 ,-17.98 ,-23.48 ,-16.72 ,-12.16 ,-10.91 ,-6.09 ,-9.82 ,-11.98 ,-8.04 ,-14.61 ,-13.83 ,-12.12 ,-9.81 ,-9.60 ,-25.11 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2660,Guyana,GUY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS, 57.65 , 61.14 , 53.70 , 68.32 , 99.19 , 124.47 , 126.99 , 137.48 , 150.15 , 180.54 , 239.39 , 298.84 , 360.48 , 396.53 , 399.24 , 672.80 , 593.58 , 647.79 , 678.67 , 926.15 , 726.85 , 542.66 , 448.08 , 395.47 , 246.04 , 235.39 , 223.92 , 228.95 , 205.54 , 200.89 , 207.14 , 207.70 , 181.02 , 154.00 , 50.34 , 31.20 , 32.90 , 45.35 , 40.87 , 54.50 , 48.30 , 54.86 , 56.37 , 38.03 , 36.71 , 33.40 , 33.76 , 29.85 , 28.35 , 26.60 ,164.0,170
2661,Guyana,GUY,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD," 157,899,579.30 "," 173,516,657.60 "," 213,859,020.10 "," 327,020,332.40 "," 405,407,698.40 "," 458,089,732.00 "," 493,013,146.50 "," 560,058,371.30 "," 638,679,157.70 "," 704,583,744.90 "," 740,470,477.20 "," 759,718,246.10 "," 738,022,142.30 "," 816,367,132.40 "," 897,230,591.50 "," 995,744,106.00 "," 1,022,591,195.70 "," 1,288,201,138.40 "," 1,775,526,249.90 "," 1,778,284,238.70 "," 1,691,072,728.50 "," 1,746,036,643.00 "," 1,802,084,793.60 "," 1,796,778,634.00 "," 1,353,841,993.50 "," 1,331,102,774.30 "," 1,200,018,712.00 "," 1,135,205,967.10 "," 1,128,682,114.40 "," 1,099,349,195.70 "," 1,148,117,807.10 "," 1,219,409,727.10 "," 1,143,616,172.20 "," 1,043,163,503.60 "," 923,406,903.30 "," 584,040,310.20 "," 675,245,480.90 "," 781,316,970.90 "," 885,320,305.40 "," 1,054,608,354.00 "," 1,215,485,285.10 "," 1,116,529,678.40 "," 1,283,327,312.40 "," 1,201,291,976.70 "," 1,283,583,422.20 "," 1,342,528,762.80 "," 1,361,680,237.40 "," 1,361,423,719.80 "," 1,326,924,178.30 "," 1,467,305,760.30 ",164.0,170
2662,Guyana,GUY,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ," 4,513,000.00 "," 4,071,000.00 "," 3,619,000.00 "," 3,167,000.00 "," 2,715,000.00 "," 2,263,000.00 "," 1,811,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,714,000.00 "," 36,000.00 "," 46,000.00 ", -   ," 73,000.00 "," 185,073,000.00 "," 170,000,000.00 "," 234,545,000.00 "," 207,663,000.00 "," 156,986,000.00 "," 106,311,000.00 "," 55,636,000.00 "," 124,900,000.00 ",164.0,170
2663,Guyana,GUY,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD," 157,899,579.30 "," 173,516,657.60 "," 213,859,020.10 "," 327,020,332.40 "," 405,407,698.40 "," 458,089,732.00 "," 493,013,146.50 "," 560,058,371.30 "," 638,679,157.70 "," 704,583,744.90 "," 740,470,477.20 "," 759,718,246.10 "," 738,022,142.30 "," 816,367,132.40 "," 897,230,591.50 "," 995,744,106.00 "," 1,022,591,195.70 "," 1,288,201,138.40 "," 1,775,526,249.90 "," 1,778,284,238.70 "," 1,691,072,728.50 "," 1,746,036,643.00 "," 1,802,084,793.60 "," 1,796,778,634.00 "," 1,353,841,993.50 "," 1,331,102,774.30 "," 1,200,018,712.00 "," 1,130,692,967.10 "," 1,124,611,114.40 "," 1,095,730,195.70 "," 1,144,950,807.10 "," 1,216,694,727.10 "," 1,141,353,172.20 "," 1,041,352,503.60 "," 923,405,903.30 "," 584,039,310.20 "," 675,244,480.90 "," 779,602,970.90 "," 885,284,305.40 "," 1,054,562,354.00 "," 1,215,485,285.10 "," 1,116,456,678.40 "," 1,098,254,312.40 "," 1,031,291,976.70 "," 1,049,038,422.20 "," 1,134,865,762.80 "," 1,204,694,237.40 "," 1,255,112,719.80 "," 1,271,288,178.30 "," 1,342,405,760.30 ",164.0,170
2664,Guyana,GUY,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD," 538,000.00 "," 326,000.00 "," 1,035,000.00 "," 1,631,000.00 "," 1,203,376.00 "," 47,468,869.60 "," 78,656,008.00 "," 73,435,838.50 "," 117,975,814.60 "," 112,988,973.30 "," 167,565,937.40 "," 405,422,157.20 "," 493,487,929.70 "," 618,625,978.50 "," 665,734,316.70 "," 654,046,046.50 "," 761,528,782.50 "," 265,678,203.70 "," 74,676,180.80 "," 49,930,541.20 "," 54,471,506.20 "," 45,071,172.80 "," 71,327,988.30 "," 149,860,776.70 "," 85,099,838.40 "," 102,308,856.00 "," 126,686,918.00 "," 138,179,273.00 "," 109,438,915.20 "," 112,382,243.80 "," 126,136,965.60 "," 117,794,060.00 "," 114,175,647.50 "," 84,004,034.30 "," 162,147,012.50 "," 183,097,666.40 "," 235,785,984.50 "," 451,986,299.00 "," 333,317,712.70 "," 770,008,532.50 "," 587,858,590.30 "," 1,025,701,057.20 "," 919,033,285.30 "," 311,100,570.10 "," 243,205,647.90 "," 115,528,995.10 "," 124,203,342.50 "," 48,612,052.00 "," 54,337,304.90 "," 56,640,658.90 ",164.0,170
2665,Guyana,GUY,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD, .. , .. , .. , .. , .. ," 1,764,705.88 ", -   ,"-588,235.29 ","-588,235.29 "," 1,777,777.78 ","-4,433,333.33 ","-4,733,333.33 ","-4,489,019.52 ","-1,810,974.27 ", .. , .. , .. , .. , .. , .. ,"-146,610,000.00 ","-69,540,000.00 ","-106,690,000.00 ","-74,420,000.00 ","-59,000,000.00 ","-52,000,000.00 ","-44,000,000.00 ","-46,000,000.00 ","-67,100,000.00 ","-56,000,000.00 ","-43,600,000.00 ","-26,100,000.00 ","-30,000,000.00 ","-76,800,000.00 ","-102,400,000.00 ","-152,400,000.00 ","-178,000,000.00 ","-164,000,000.00 ","-198,000,000.00 ","-246,800,000.00 ","-277,910,000.00 ","-200,558,390.00 ","-237,750,048.55 ","-137,700,000.00 ","-136,654,036.35 ","-327,343,651.22 ","-1,180,405,596.07 ","-1,684,979,887.00 ","-1,280,922,187.63 ","-2,234,866,115.23 ",164.0,170
2666,Guyana,GUY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS, 0.88 , 2.67 , 0.31 , 0.16 , 1.10 ,-0.39 , 0.79 , 0.11 , 0.10 ,-0.31 , 0.92 , 0.97 , 1.03 , 0.40 ,-1.78 , 1.23 , 0.51 ,-0.54 , 1.99 , 3.54 , 39.25 , 15.31 , 19.73 , 11.97 , 8.36 , 6.94 , 6.13 , 6.62 , 9.42 , 7.86 , 6.00 , 3.51 , 3.81 , 9.31 , 4.30 , 5.58 , 5.88 , 5.18 , 5.77 , 6.69 , 6.84 , 4.81 , 5.76 , 3.22 , 3.63 , 6.89 , 24.66 , 32.76 , 21.83 , 14.44 ,164.0,170
2667,Guyana,GUY,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD," 2,855,391.00 "," 155,015.30 "," 6,771,060.30 "," 6,801,480.00 ", -   ," 820,000.00 "," 1,250,000.00 "," 5,651,906.00 "," 19,160,000.00 "," 17,009,552.90 "," 10,501,838.70 "," 8,099,871.00 "," 10,957,415.00 "," 3,716,906.40 "," 810,106.20 "," 1,125,139.80 "," 103,505.90 "," 3,958,599.90 "," 146,140,711.60 "," 8,627,323.30 "," 5,537,255.80 "," 8,740,020.60 "," 25,535,107.10 "," 26,463,656.20 "," 25,396,075.50 "," 26,658,992.00 "," 22,392,255.70 "," 16,102,355.40 "," 17,999,936.20 "," 6,430,414.40 "," 9,869,971.80 "," 8,976,268.90 "," 7,061,146.30 "," 8,419,262.80 "," 1,110,369.70 "," 1,068,482.50 "," 479,118.30 "," 599,361.50 "," 1,849,807.80 "," 7,455,205.60 "," 11,393,063.00 "," 11,435,800.60 "," 11,330,374.80 "," 9,134,884.70 "," 3,963,056.80 "," 65,176.70 "," 116,114.50 "," 1,195,156.00 "," 380,307.30 "," 198,014.60 ",164.0,170
2668,Guyana,GUY,Income share held by fourth 20%,SI.DST.04TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 21.30 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2669,Guyana,GUY,Income share held by highest 20%,SI.DST.05TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 50.20 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2670,Guyana,GUY,Income share held by third 20%,SI.DST.03RD.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 14.50 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2671,Guyana,GUY,Income share held by highest 10%,SI.DST.10TH.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 34.40 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2672,Guyana,GUY,Income share held by lowest 10%,SI.DST.FRST.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 1.10 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2673,Guyana,GUY,Income share held by second 20%,SI.DST.02ND.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 9.80 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2674,Guyana,GUY,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 10.70 , .. , .. , .. , .. , .. , 5.90 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2675,Guyana,GUY,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 47.10 , .. , .. , .. , .. , .. , 25.30 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2676,Guyana,GUY,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 24.10 , .. , .. , .. , .. , .. , 10.70 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,164.0,170
2677,Guyana,GUY,Present value of external debt (current US$),DT.DOD.PVLX.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ," 1,190,544,158.60 ",164.0,170
2678,Guyana,GUY,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS, 0.34 , 0.18 , 0.47 , 0.50 , 0.28 , 9.02 , 12.87 , 10.69 , 14.00 , 12.32 , 16.65 , 32.33 , 37.56 , 40.53 , 40.01 , 37.04 , 40.21 , 16.00 , 3.80 , 2.52 , 2.85 , 2.29 , 3.48 , 7.07 , 5.29 , 6.43 , 8.55 , 9.64 , 7.96 , 8.47 , 9.07 , 8.10 , 8.34 , 6.78 , 13.94 , 21.57 , 23.80 , 31.65 , 23.67 , 38.37 , 29.78 , 44.56 , 39.24 , 19.01 , 14.79 , 7.30 , 7.73 , 3.18 , 3.61 , 3.00 ,164.0,170
2679,Guyana,GUY,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD, -   ," 4,668,768.00 "," 6,122,000.00 ", -   ," 20,041,567.50 "," 20,953,747.50 "," 39,435,453.30 "," 53,338,691.70 "," 86,000,000.00 "," 99,301,533.80 "," 98,216,606.20 "," 88,994,469.20 "," 82,343,243.80 "," 91,173,815.50 "," 100,843,347.20 "," 115,954,175.10 "," 109,990,789.50 "," 106,331,313.90 "," 112,947,822.70 "," 149,417,001.80 "," 167,981,000.00 "," 176,642,556.90 "," 178,468,116.70 "," 171,832,299.40 "," 168,393,747.10 "," 157,101,268.20 "," 154,177,880.60 "," 160,151,324.80 "," 136,352,137.30 "," 115,871,762.70 "," 115,911,315.70 "," 116,954,754.80 "," 110,630,220.40 "," 111,666,006.60 "," 77,611,996.00 "," 81,525,097.50 "," 79,462,529.30 "," 194,621,299.90 "," 189,759,833.90 "," 182,057,338.50 "," 170,861,337.60 "," 159,788,773.70 "," 139,588,017.80 "," 124,524,521.20 "," 117,071,131.30 "," 124,020,729.70 "," 121,117,083.80 "," 120,423,365.90 "," 125,425,779.40 "," 365,758,656.80 ",164.0,170
2680,Haiti,HTI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 16.30 , 13.02 , 11.91 , 10.31 , 7.57 , 10.85 , 6.42 , 9.13 , 11.33 , 10.45 , 9.90 , 12.25 , 7.35 , 7.03 , 6.95 , 9.73 , 8.59 , 8.42 , 9.17 , 8.18 , 8.75 , 8.92 , 8.57 , 10.17 , 9.66 , 10.51 , 10.98 , 11.78 , 11.53 , 11.07 , 10.82 , 11.71 , 7.65 , 7.11 ,149.0,171
2681,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD," 372,000,000.00 "," 466,800,000.00 "," 565,400,000.00 "," 681,400,000.00 "," 879,000,000.00 "," 947,000,000.00 "," 974,200,000.00 "," 1,080,600,000.00 "," 1,383,800,000.00 "," 1,479,400,000.00 "," 1,474,200,000.00 "," 1,623,600,000.00 "," 1,816,200,000.00 "," 2,009,400,000.00 "," 2,318,000,000.00 "," 2,047,200,000.00 "," 2,613,926,800.00 "," 2,736,243,800.00 "," 3,096,289,800.00 "," 3,473,540,601.82 "," 2,257,121,668.19 "," 1,878,248,741.05 "," 2,167,564,194.73 "," 2,813,313,278.81 "," 2,907,514,522.93 "," 3,338,938,830.02 "," 3,723,909,226.87 "," 4,153,736,347.44 "," 6,813,577,558.18 "," 6,331,961,555.41 "," 6,058,134,466.75 "," 4,826,827,577.09 "," 6,036,959,914.72 "," 7,184,064,657.30 "," 7,518,107,786.51 "," 9,522,763,153.81 "," 10,485,225,353.18 "," 11,597,014,807.35 "," 11,859,315,078.79 "," 13,008,754,110.81 "," 13,708,926,466.27 "," 14,902,474,090.62 "," 15,139,264,670.42 "," 14,833,154,471.75 "," 13,987,693,738.92 "," 15,035,560,372.64 "," 16,455,034,352.77 "," 14,785,839,382.90 "," 14,508,218,017.40 "," 20,944,392,615.08 ",149.0,171
2682,Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG, 0.98 , 4.76 , 5.78 , 1.12 , 8.44 , 3.71 , 6.21 , 7.56 , 7.37 ,-2.85 ,-3.56 , 0.91 , 0.30 , 0.60 ,-0.50 ,-0.79 , 0.20 ,-2.91 , 1.04 , 1.88 ,-5.31 ,-5.43 ,-11.95 , 9.90 , 4.14 , 2.70 , 2.18 , 2.71 , 0.87 ,-0.34 , 1.05 , 3.48 ,-1.32 , 3.07 , 1.77 , 4.71 , 2.66 , 5.89 ,-5.65 , 5.10 , 0.50 , 4.32 , 1.72 , 2.56 , 1.81 , 2.51 , 1.67 ,-1.68 ,-3.34 ,-1.80 ,149.0,171
2683,Haiti,HTI,Income share held by lowest 20%,SI.DST.FRST.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 5.50 , .. , .. , .. , .. , .. , .. , .. , .. , .. ,149.0,171
2684,Haiti,HTI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG, 1.54 , 19.79 , 14.50 , 19.18 , 18.96 , 3.88 ,-3.14 , 3.13 , 19.26 , 10.05 , 3.33 , 9.14 , 11.53 , 9.97 , 15.93 ,-10.98 , 27.43 , 7.82 , 12.00 , 14.61 , 20.91 , 18.34 , 56.71 , 15.96 , 9.98 , 12.73 , 14.16 , 7.03 , 91.38 , 13.25 , 7.60 , 15.02 , 24.32 , 13.42 , 9.33 , 9.15 , 9.74 , 11.05 , 7.39 , 4.32 , 8.21 , 8.08 , 3.34 , 3.95 , 15.16 , 14.01 , 7.28 , 17.55 , 20.58 , 19.34 ,149.0,171
2685,Haiti,HTI,Net migration,SM.POP.NETM,"-18,636.00 ","-18,699.00 ","-18,810.00 ","-18,691.00 ","-19,087.00 ","-19,430.00 ","-19,829.00 ","-20,795.00 ","-22,125.00 ","-22,337.00 ","-23,399.00 ","-23,969.00 ","-24,456.00 ","-24,908.00 ","-25,286.00 ","-25,548.00 ","-25,687.00 ","-25,881.00 ","-26,101.00 ","-26,326.00 ","-26,514.00 ","-26,640.00 ","-26,862.00 ","-27,130.00 ","-27,373.00 ","-27,515.00 ","-27,495.00 ","-27,334.00 ","-27,098.00 ","-26,837.00 ","-26,642.00 ","-26,534.00 ","-26,422.00 ","-26,304.00 ","-26,641.00 ","-27,017.00 ","-27,644.00 ","-27,949.00 ","-28,437.00 ","-29,049.00 ","-29,679.00 ","-30,347.00 ","-31,416.00 ","-32,698.00 ","-33,902.00 ","-34,766.00 ","-35,007.00 ","-34,635.00 ","-33,872.00 ","-32,977.00 ",149.0,171
2686,Haiti,HTI,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 29.20 , .. , .. , .. , .. , .. , .. , .. , .. , .. ,149.0,171
2687,Haiti,HTI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 59.60 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 48.00 , 77.00 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 58.50 , .. , .. , .. , .. , .. , .. , .. , .. , .. ,149.0,171
2688,Haiti,HTI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 2.20 , 2.50 , 2.80 , 2.90 , 3.00 , 3.10 , 3.10 , 3.00 , 3.00 , 2.90 , 2.80 , 2.70 , 2.60 , 2.50 , 2.40 , 2.30 , 2.20 , 2.20 , 2.10 , 2.10 , 2.10 , 2.10 , 2.10 , 2.00 , 2.00 , 2.00 , 2.00 , 1.90 , 1.90 , 1.90 , 1.90 , 1.80 ,149.0,171
2689,Haiti,HTI,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 23.70 , .. , .. , .. , 23.80 , .. , .. , .. , .. , .. , 13.90 , .. , .. , .. , .. , .. , 18.90 , .. , .. , .. , .. , .. , 11.60 , .. , .. , .. , .. , 9.50 , .. , .. , .. , .. ,149.0,171
2690,Haiti,HTI,"School enrollment, secondary (% gross)",SE.SEC.ENRR, .. , .. , .. , .. , .. , .. , .. , 11.42 , 12.13 , 13.07 , 13.17 , 15.48 , 17.53 , .. , 17.92 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,149.0,171
2691,Haiti,HTI,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS, 9.99 , 10.02 , 8.51 , 9.00 , 12.20 , 18.23 , 12.90 , 10.74 , 9.95 , 14.54 , 10.63 , 9.07 , 11.09 , 14.29 , 17.28 , 20.23 , 22.72 , 23.88 , 11.88 , 13.92 , 7.20 , 6.51 , 5.82 , 54.68 , 16.19 , 10.25 , 8.98 , 9.88 , 9.21 , 6.27 , 7.00 , 11.51 , 19.11 , 9.35 , 8.07 , 10.01 , 6.14 , 4.23 , 12.51 , 0.39 , 0.38 , 0.81 , 1.52 , 1.95 , 5.29 , 1.15 , 1.01 , 1.20 , 2.40 , 1.97 ,149.0,171
2692,Haiti,HTI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,-4.99 , 0.05 , 1.06 ,-2.90 ,-3.03 ,-3.72 , 20.46 , 15.56 , 5.14 , 1.50 ,-15.66 , 58.40 ,-2.39 ,-1.40 ,-2.71 , 0.76 , 3.46 ,-0.51 , 7.74 , 0.02 , 8.63 ,-9.83 , 4.99 , 0.54 , 4.87 , 2.48 , 3.39 , 2.41 , 3.43 , 1.84 ,-0.90 ,-2.83 , .. ,149.0,171
